,Job position,Company,Location,Dimension,Candidates,Post time,JavaScript,Python,C#,Ruby,.Net,SQL,Angular.js,React.js,Node.js,Java,Links,Body
20,Full Stack Engineer,PrimeIT,Lisboa e Região,Check link,12 candidatos,Anunciada há 1 semana,1,0,0,1,0,0,0,0,0,0,https://www.linkedin.com/jobs/view/2368901881/?eBP=CwEAAAF3Ta4HHf4Gqvcq6zhcTHe9eY68dWGwlN-HPXGrDj8GrSly-Aw94qPAYzRMk43_LD3aGQ-q0uQPQg2RP8NSQs4YOPo8QZ4TDcA2wh4WhnnzX8VWAaxlIpZMMvkO6McJf9QAVgGEUaIaLaMIAnqOsnqu141g67ycDRslWl63gnc7SWLX-Poeo0rXZk7EcotI8hdi1aDHhVtyb319dYahMgZTTxhvVAaG6uGDlXKJogFqBG9FQ5URF5ygP3sGj1VmxqhdCYF2jXDtya5WSinAirmUez9p20pt-e3XEasOnwKfa72ibYDyQYMmZ_p8I6K5BqkbX2A17d9LfxqemCJCBuBvvgJSFAeFV3Fxow&recommendedFlavor=SCHOOL_RECRUIT&refId=xY4WzlhndYBAt%2FXGrS5wvQ%3D%3D&trackingId=Y7WfMubUDtQqniTfgSKVTw%3D%3D&trk=flagship3_search_srp_jobs,anunciada por joana ribeiro de brito business manager na primeit envie inmail primeit consulting opportunities:  we're looking for a fullstack developer  what are we looking for?  technical skills required: ruby on rails  javascript  html  navision   main responsibilities: migration  development  languages:                                                                 ·       english mandatory   if you see yourself as a proactive and knowledge-oriented person  send us your cv and we'll contact you asap!  see you soon! nível de experiência júnior setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
22,Technical Titan,Critical TechWorks,"Lisboa, Portugal",Check link,8 candidatos,Anunciada há 2 semanas,1,0,0,0,1,1,1,1,0,0,https://www.linkedin.com/jobs/view/2355641892/?eBP=CwEAAAF3Ta4HHT5Yc3DkKoSy-g3Dtuzc4aUQ4w8-SGOzKxTgJnyiz0yZi5GW9gF7Rq9A4GHU-Wg0ENQparx5mdDvDMaaElYg7qELqulwCHBQXLP6VV_F-QZhkW-89_yDK76LDliIW7BObLrzr2ibWFNLj7IYsavz7AS-ceauFjW-GS01UC_SMZOjewb7TT55wNI4JCJ-EdXj9L_3oOkyAI-OS7CtM1XEyk79xiBQnmZWfzuD-EJvNWu9jNur_duDJOr1Xcu_vWjHjxov7_n58TXcI5RPbkzJsfBnyHoACQ4nf1Yb9H_r8LOEgYXXqvVLDJ_d-OFtuFQ4tf6s0TqSE3BpMfeTYQOvv0aoW7l9xVnWqKmPr_D83kwW0A73kW54p9e40rHq4w&recommendedFlavor=SCHOOL_RECRUIT&refId=xY4WzlhndYBAt%2FXGrS5wvQ%3D%3D&trackingId=05SczOZdbmEolc8R8j%2BY2w%3D%3D&trk=flagship3_search_srp_jobs,we’re looking for a bright technical titan to join our team  if you love a challenge  are passionate about technology and are full of spark  energy and ambition  this could be the dream role for you   a technical titan is a full stack cto with servant leadership running through its veins  if you are not experience and hands-on technologist embedded with agile mindset and principles  an influencer  please don’t apply   naturally  all the usual stuff applies  apart from excellent technical and people skills  you’ll be a problem-solver  a planner and a doer  capable of managing complexity  under your influence  things run like clockwork  but you’re no clock-watcher  you bring energy and star-quality to everything you do  ensuring engineering success with a smile   in return  you’ll be surrounded by some of the best talent in the business  in an inspiring environment where our people are well-looked after  happy and part of a connected team that’s changing the future of mobility   the makings of a technical titan  as a technical titan you will be supporting several devops teams on things related with agile working model  engineering excellence  continuous delivery practices  among other things  you are not the architect of the teams  the teams own their own architecture  but you should be able to get the hands in the keyboard and help the teams when needed  teams expect you’re the last man leaving the ship   you will be the company guardian of delivery excellence  you will contribute to define and disseminate our high-level engineering delivery and operation principles to all teams and support them achieving their goals by contributing to better products  satisfied users  and happy and motivated teams  the principles aren’t implementation guidelines  they focus on the capabilities and behaviors that we expect all product teams to follow but provide full flexibility for the teams to decide how to apply them   the technical titan is responsible for guaranteeing that these principles are applied  and they should evolve according to our needs  always challenging excellence   you should also be a technologist visionary  a person that is able to think beyond  anticipate trends and define strategy that leverage synergies from different contexts   whatever you’re working on  here’s the lowdown on the technical skills you’re likely to possess:  at least 8 years of experience as a software developer  able to design enterprise grade software architectures keeping in mind the principles of cost-effectiveness  scalability  high-performance  and maintainability  familiarity with different architecture concepts such as cloud  microservices  containers and observability and infrastructure as code  desirable knowledge in domain driven design  event sourcing  reactive programming  automated testing and security  experienced in working autonomously within and agile environment with continuous integration and continuous delivery  experienced with sql and nosql databases  experienced with jakarta ee   net core  c   or equivalent  experienced in standard web technologies html  css and javascript  competent with angular  react or vue   is a plus    apart from great technical skills  our environment is fast-paced and 100% agile  and prioritizes teamwork  interaction and resilience   this means our technical titan should possess the following skills: pragmatism and ability to deal with complexity  resilience for dealing with the unknown and the unexpected  strong ability to understand and interpret stakeholder needs and requirements  strong leadership and problem-solving mindset  able to perform a make or buy decision  great people skills to foster a supportive environment  excellent oral and written communication skills  able to speak and write in english  a real passion for learning  doing things better and helping others  availability to travel abroad for short periods of time  as required  german skills will be a plus  nível de experiência pleno-sênior setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho tecnologia da informação
24,Software Engineer,Premium Minds,"Lisboa, Portugal",Check link,32 candidatos,Anunciada há 4 dias,0,0,0,0,0,0,0,0,0,0,https://www.linkedin.com/jobs/view/2373136114/?eBP=CwEAAAF3Ta4HHY7p3KuDvHp8_9ge0l-9aqxSy3FwIcwwRxuALnM5Kfv8G0ANf_D3JOgPCMoT2Q7VNyDFqsCWG7X03VZ1XA0UwmJFNPjyrHaX0h8k3uixnDmp5rLQLJ5aKvOYx0RbIPoLPN2DUqTvAkNjkHTVRdFagS8hE_u0_9SrDWYsAGao9TtK36UHgF59aHb3Ru3x6oXFS4JGpG79Z2-Cs8FtGtOsT6N45x6J6DCZWdmW84Zx8ou1Or99QzHv3KuJt2Pm3FengD7geeghofUHBQOUhG2EpOnnqxrcplh54duPM4zIEO9U0YDEvVpexsd6hZdIbtRKCNPHFFpsS8k0Giw-6asmLUN0DpQH-5KS5Gzz_iUytpLY6gk5aV26VdFNjFZbujTuYSgb2kY1N83FjSeg4oUtR138t2Pcuw&recommendedFlavor=SCHOOL_RECRUIT&refId=xY4WzlhndYBAt%2FXGrS5wvQ%3D%3D&trackingId=WebHZVojiSNSlyZYfxhtig%3D%3D&trk=flagship3_search_srp_jobs,anunciada por tiago santos recruitment manager at premium minds envie inmail we’re searching for a software engineer who is passionate about programming: someone with attention to detail  someone who searches for solutions instead of excuses   at premium minds  you'll find a culture that values people over processes and empowers autonomy through a bottom-up approach   requirements  don't fear to learn new technologies and technical approaches to application development be good at problem solving learn fast and be eager to learn be able to develop the full stack  even if you prefer backend or frontend enjoy collaborating and working with others  valued skills  experience with object oriented programming experience with functional programming develop and be mindful of unit testing know  and don't fear to use debug tools  cultural requirements  expect and encourage the best in everyone you interact with share information and knowledge proactively being sincere and straightforward  admitting your mistakes being self-driven and work towards a common team or company purpose speak and understand portuguese  english and spanish are valued languages   about premium minds  we are a software house specializing in web apps and systems integration with satisfied demanding customers in portugal  spain  switzerland  germany  uk and usa   we have teams composed of software engineers  software architects  designers  software quality engineers and systems administrators  working all together at avenidas novas  close to three subway lines  entrecampos train station  bus stops and several gira stations  lisbon’s municipal bikes    here  we value people over processes  and empower autonomy through a bottom-up approach  we are an approved partner of digital knights  which places us among the 7% of software houses that fulfill their required technical quality  and were considered one of the 15 best workplaces in portugal in 2018 by exame magazine   we’re more than 100 happy people following an agile philosophy  and growing   talk to us by sending an email to joinourteam@pminds pt or  even better  just show up for a visit! nível de experiência assistente setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
26,Full Stack Developer,WIFI4MEDIA,"Lisboa, Lisboa, Portugal",Check link,0 candidatos,Anunciada há 6 dias,1,1,0,0,0,0,0,1,0,0,https://www.linkedin.com/jobs/view/2390979925/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=xY4WzlhndYBAt%2FXGrS5wvQ%3D%3D&trackingId=FFwciKTamsxsUVY6LzBTGg%3D%3D&trk=flagship3_search_srp_jobs,somos uma empresa especializada em desenvolvimento de software onde garantimos soluções adequadas a cada projecto desenvolvido   procuramos para nossos escritórios de faro e ou lisboa experiência mínima de 2 anos em desenvolvimento aplicacional conhecimentos de linguagens de scripting  php  python  conhecimentos em base de dados  mysql e mongodb  conhecimentos em react native conhecimentos em html  css  javascript  bootstrap  experiência em sistemas vcs  preferência git  experiencia em web services e api’s boa capacidade de trabalho em equipa  oferecemos integração numa empresa em expansão internacional  nível salarial compatível com o desempenho  regalias sociais de acordo com a política da empresa  formação e desenvolvimento profissional  contacta! click apply  api:2a02:c207:2011:6863::1:39d709ee33eeea0d83c8d79b54067c81:2021-01-27 18:12:26 nível de experiência assistente setor marketing e publicidade tecnologia da informação e serviços software tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
28,Junior Full-Stack Javascript (Reactjs),KWAN,"Lisboa, Lisboa, Portugal",Check link,2 candidatos,Anunciada há 2 semanas,1,0,0,0,0,0,0,1,0,0,https://www.linkedin.com/jobs/view/2382371501/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=xY4WzlhndYBAt%2FXGrS5wvQ%3D%3D&trackingId=1160NszLSJ%2FUdhehaqJqew%3D%3D&trk=flagship3_search_srp_jobs,we are currently looking forward to hire an enthusiastic ajunior fullstack developer to be hired by our client directly   who we are  as part of rupeal group  kwan is an it staffing company which specialises in the art of professional fulfilment  making sure that anyone who works with us  from clients  to candidates  to consultants  is in the right path for achieving their motivations!  our client is a software house in lisbon with their core business in the sports area  they are looking for a person with the following requirements: knowledge of oop and development best practices desire to work on hybrid mobile projects knowledge of javascript knowledge of react is a plus a person interested in learning with a proactive attitude what we offer an opportunity for you to join an amazing young team in a project in an early stage of its development a flexible schedule continuous training and career development competitive benefit package are you ready?  click in the link bellow to apply  poderá encontrar o anúncios original publicado em: https:  www itjobs pt oferta 368420 junior-full-stack-javascript-react  nível de experiência não aplicável setor tecnologia da informação e serviços software recrutamento e seleção tipo de emprego tempo integral funções de trabalho outro
30,Fullstack Developer( .Net Core + Angular),NEXT Engineering,"Lisboa, Lisboa, Portugal",Check link,20 candidatos,Anunciada há 1 dia,0,0,1,0,1,1,1,0,0,0,https://www.linkedin.com/jobs/view/2324055655/?eBP=CwEAAAF3Ta4HHRbMDOdYY_W5fN0ouCgLGYp7jzBuA7eIB2PhwyayIjIGK2F4fwMEGkDmd37n56KEt90vWNgY878U_Zposma5GAn9svFcwDldgRZbJXj8IFT4BXapRPRiPRmZqSNYIQSKSGv1n_PiWDEIY2ouCOdX-iLfQMkX6i8ax4WtH-lHcU0vwdcgjEDB6s7X3gtx4p_scWkZ4XbkxPhL9aodWGsQlMm6IuBWU3ivuTxyQBWk7wZ8FfqylyP2SqlbwshLXTTiGAzVpzSblD_n1zO4gGm_NSz6LCEECs9T4MWjTRSvRrWW0I-u8WHFby94MMMFuY-Bvv9Ejb7S0Ew9cI4chr2dqSVWEtFQVZkZ&recommendedFlavor=SCHOOL_RECRUIT&refId=xY4WzlhndYBAt%2FXGrS5wvQ%3D%3D&trackingId=guctUyKgb1TS8NcZmLz8TA%3D%3D&trk=flagship3_search_srp_jobs,gostas de partilhar  celebrar o sucesso em conjunto?  escutas  pensas e propões?  utilizas o inesperado para ter sucesso?  gostas de inspirar os outros com a tua atitude?  be the nex t fullstack developer licenciatura ou mestrado em eng  informática ou equivalente experiência de trabalho relevante de 3 a 5 anos em funções semelhantes  conhecimentos e gosto de desenvolvimento aplicacional  conhecimentos de sql server e c#   net core  mvc  microserviços  ddd e clean architecture  experiência de angular 5  6 ou 7  preferencial   perfil dinâmico e orientado a objectivos e resultados  oferecemos remuneração compatível com a experiência profissional  evolução de carreira  acompanhamento personalizado  plano de formação  oportunidade para fazer parte de uma equipa em grande crescimento  your nex t job is right here! nível de experiência assistente setor tecnologia da informação e serviços software internet tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
32,Senior Full Stack Java Developer (m/f/div),Natixis in Portugal,"Porto, Portugal",Check link,23 candidatos,Anunciada há 1 mês,1,0,0,0,0,0,1,0,0,1,https://www.linkedin.com/jobs/view/2339872138/?eBP=CwEAAAF3Ta4HHTvXKs-01wLVVZIGHxS2vEJNMN2ZRchNgVLn9qtTXN6d82_HSUgN716HpCFvs269gFAnxvebfnALRcHpnqPkt6CX7tWweeudSFFZMrvrjJY4ZSYEu3pPllm55n3W3mJbGVL8ZitkyjOM1xiMFeoLl28jYs_Org2aC7OG0JIufATXGNNQ8ct5CZbsvN_bwbGx4GEfC296kXqwxClv8m3R3Cfc7k_1tZztacZ4uydPE9RgkV49cLrbSpofPGIFou0tHF_b7AEigszXaOmREj1btsq3o7VX9ynW_razuReHYoUeVSSEzOEQHu155MSoDS_OfGSDRvx9m-mYR-k2tuOUy6X0bXtJaw&recommendedFlavor=SCHOOL_RECRUIT&refId=xY4WzlhndYBAt%2FXGrS5wvQ%3D%3D&trackingId=UYzVFI13akZXQWxp9ax5uw%3D%3D&trk=flagship3_search_srp_jobs,anunciada por bruna alves 2° senior talent acquisition specialist at natixis in portugal envie inmail as natixis innovation hub  natixis in portugal mission is to transform traditional banking by developing innovative solutions for the bank’s business  operations and work culture  being a key driver of the company’s culture of agility and innovation  teams of it and banking support activities work in an integrated  inclusive and transversal way  supporting all the business lines and country platforms    we are now looking for a full stack java developer to join the it global trade team in porto  a team in charge of the maintenance of around 10 applications on cash management perimeter   this person will operate both for maintenance & project activities and for current operational activities    required technical skills:  technologies: java ee  javascript  html5  css3  angular  soap  rest  oracle   on  jboss  framework: mvc  spring  devops tools: jenkins  bittbucket  xl release  xl deploy    in addition:  fluent in english  french knowledge would be a plus   demonstrated experience  15 20  years  on development tools  curiosity  autonomy  continued appetite for technology   strong writing skills  good relationship skills  teamwork capabilities and sense of service  ability to make commitments and to meet them   a previous experience in an international context would be a plus      main tasks and activities: design  specify and estimate the development to cater business and functional requirements  develop the component   run unit and integration tests  participate in user acceptance tests   deploy the component in development  bench environments or supervise the deployment in production environments  in coordination with production team  devops logic     current operational activities:  lead the business as usual process: production monitoring and operating condition   intervene in an event of incident   provide supports to end users   maintain or update development environment and supervise maintenance and update of production environments  in coordination with production team  devops tools   write or keep up to date the operating documentation    additional activities as a senior :  propose enhancements of practices  technical practices  methodology  etc…  contribute to the sharing of knowledge   contribute to the onboarding and the improvement of junior dev    #muchmorethanjustajob early morning  campo 24 de agosto  in 4 minutes  you are clocking in at the office  after grabbing a cup of coffee and fresh fruit  pick up your laptop and choose your spot for the day  it's going to be a busy one: french class before lunch and  just after  quick medical appointment at natixis doctor's office  lunch break  outside in the big terrace  look at your crops at the urban garden  ready to harvest!  or  if you feel like stretching your legs  walk downtown to grab lunch  back inside  quick sprint review  working together anywhere means virtual happy birthday to that colleague in paris that just turned 35   the afternoon went flying  tasks  reports  calls  some jokes with your teammates   end it on a high note: just one playstation game or the final match for that ping-pong tournament  tomorrow  you complete that certified technical training and the day after  you will work from home  taking advantage to finally do that online course on udemy  once you are done with your tasks for the day  you can visit the office for a board games session or show up at the rehearsal of one of natixis bands  if that is too steady for you  meet your colleagues to surf some waves or join them in a football match  nível de experiência pleno-sênior setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho tecnologia da informação
34,Senior Frontend Software Engineer,eDreams ODIGEO,Porto e Região,Check link,3 candidatos,Anunciada há 1 semana,1,0,0,0,0,0,0,1,1,0,https://www.linkedin.com/jobs/view/2368901097/?eBP=CwEAAAF3Ta4HHUkVCsivCfjhOOxLeNsHydxfdlV7R7QgjrIjJ_5oMFEiWTIIRkqLaj1CW0pwetHrUFNycGe0vUj9wGByCqORXdmd4Nm32CojwBISBUVr9j1eNP0hD1KpBpLg0aQK7Vq54ExQNwSO0_fwaySKd48RdZd3jJz7Y4MDoh3gC3KxmjWRo4dmr7S3a7GOxzSeQJPVylJetVBlOG--R8g-8BhQzQoJT0heNw8GUJwyyHWWVFDpGcqkjESlErurPGuxPKj2vKKYeEqkysIZBy0jEEDUY_5PBs0oYyjHrdLSeCYRMZVdXY20dY-JkNJYoZbYG6NVdYagMhuRplejxGAnTyi9kknV-2S1RA&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=xY4WzlhndYBAt%2FXGrS5wvQ%3D%3D&trackingId=Fv5i6I6j4Vsxh6d4XcwNWg%3D%3D&trk=flagship3_search_srp_jobs,anunciada por nora valderrama growing porto hub | talent acquisition specialist at edreams odigeo envie inmail are you ready to shape the future of travel by working at one of the world's largest online travel companies? at edreams odigeo you will have a real impact  combining more than 600 airlines and 100 000 flights worldwide every day into billions of potential combinations and helping our users find the very best travel deals   our mission is to build a disruptive subscription program that allows customers to access discounted  competitive fares and to a set of other additional perks by becoming members  the prime project is unique in the ota space and its innovative proposition is also one of the pillars of edreams odigeo transformation that aims to accelerate on price transparency and on changing the acquisition traffic mix  while getting closer to our customers   as a software engineer  you will work in the main acquisition tool of the company  taking the responsibility of building a unique program that customers truly love and that will revolutionise the way customers decide where to buy travel   we are looking for a senior frontend software engineer to join our porto headquarters   we set the path  shape with us the way people travel   at edreams odigeo  we believe in full end to end ownership of results and empower our teams to develop solutions that benefit both the customer and our business  iterating fast to continuously learn and improve  we are a fully agile organisation  and our product development teams use kanban practices to deliver business value continuously   you will work with a top notch tech stack  including: es6 code frameworks like backbone javascript libraries like react   vue  and lodash style sheet preprocessors like sass testing frameworks and libraries like mocha  chai  underscore automatic functional testing  selenium   cucumber   node   packages and task runners like webpack  babel  grunt  npm  if you join our high talented team you'll contribute on extending the perks  increasing the value of the prime program for our customers  expanding to more markets  and creating a memorable and personalised experience for prime members   do you have a real passion to thrive developing high-quality software? join us and put your expert javascript knowledge to use crafting high-performance applications   you will: be part of a young multidisciplinary team where everyone can speak up with new ideas  take initiative and be a self-starter take advantage of your data driven capabilities and use your design pattern skills to solve problems be enthusiastic and come up with creative options to deliver solutions use your knowledge of cloud and of continuous delivery environments to help you deliver value quickly seek out opportunities to learn  share and grow continuously we work in english so you will need good technical english level   what do we offer? a free edreams prime subscription to benefit from significant discounts on your travels  competitive compensation package with an attractive bonus structure  excellent environment for continuous growth and learning: with our learning & development programs  you will have access to tech talks  internal soft skills and technical skills trainings  language lessons  external events and industry conferences  free subscription to o'reilly online learning  fast-track career development: with our unique programs  you are always working towards the next step on your career path  we also have for you a ticket restaurant benefit & unlimited beverages and coffee for free at the office  with many types of milk alternatives  because we like our edoers happy and healthy!  a phenomenal lifestyle and work-life-balance  new to the city? we also offer great relocation packages  additional prizes and awards for a variety of team and individual achievements  fun at work: at edreams odigeo  work and fun go hand in hand!  … and the opportunity to work in a dynamic  dedicated  fun and passionate team of professionals  we journey together!  come fly with us and join us now   edreams odigeo under its four leading online travel agency brands – edreams  go voyages  opodo  travellink  and the metasearch engine liligo –is an equal opportunity employer and value diversity and inclusion  we do not discriminate on the basis of race  religion  color  national origin  gender  sexual orientation  age  marital status or disability status  nível de experiência pleno-sênior setor lazer  viagens e turismo tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
36,Full Stack Developer,Check link,"Lisboa, Lisboa, Portugal",Check link,1 candidato,Anunciada há 1 semana,1,0,0,0,0,0,0,0,0,0,https://www.linkedin.com/jobs/view/2383625060/?eBP=JOB_SEARCH_ORGANIC&refId=xY4WzlhndYBAt%2FXGrS5wvQ%3D%3D&trackingId=SjXvAxAyadgMxVXTvSSmQQ%3D%3D&trk=flagship3_search_srp_jobs,who we are portuguese startup that aims to be the marketplace to celebrate moments that matter founded in 2017  it´s fast-paced growing startup  in 2019  we´re having an average monthly growth rate of 25% what we are looking for | job description  it´s a green-field project where you can set a vision for how technology will be used in the company  apart from that you should be able to improve existing features and create new ones on back and front-end integrate with third-party rest services define timelines for the development and deployment of all technological services requirements ba bs in computer science or equivalent 3  years working in a technological role advanced technological skill set and a track record with the wordpress environment experience in e-commerce world ability to work autonomously strong knowledge of php  html  css  and javascript understanding of responsive design and its implementation  we live in a mobile-first world  good analytical and debugging skills experience working with and or designing restful apis working knowledge of internationalization and localization what we offer | benefits flexible working hours 22 days of paid vacation   public holidays working on a very challenging and fast-paced startup  with complex business logic education & seminars & software  udemy etc  seminars are paid and will be seen as work a fair salary stock options a free birthday cake nível de experiência assistente setor tecnologia da informação e serviços internet recursos humanos tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
38,Full Stack Developer,Extreme Solutions LLC,"Lisboa, Lisboa, Portugal",Check link,0 candidatos,Anunciada há 1 semana,1,0,0,0,0,1,0,0,0,1,https://www.linkedin.com/jobs/view/2383618942/?eBP=JOB_SEARCH_ORGANIC&refId=xY4WzlhndYBAt%2FXGrS5wvQ%3D%3D&trackingId=L384xKHfp5mvnHPfXqmkRA%3D%3D&trk=flagship3_search_srp_jobs,criada em 2016  a extremesolutions é uma empresa jovem e vocacionada para o desenvolvimento de soluções que permitam criar valor para os seus clientes  através de ferramentas e processos de desenvolvimento ímpares e inovadores queremos estar sempre na vanguarda e contribuir para o crescimento dos nossos colaboradores e clientes   com vários projetos em carteira  nacionais e internacionais  pretendemos reforçar a nossa equipa   neste momento estamos a recrutar java web developers   procuramos profissionais com o seguinte perfil licenciatura bacharelato em engenharia informática ou similar experiência de desenvolvimento em java conhecimentos de html javascript css boas capacidades de comunicação e relacionamento elevado grau de responsabilidade espírito de equipa e orientação para o cliente inglês a partir de nível médio  valorizamos ainda conhecimentos de sql rbms  sqlserver  mysql  oracle ou postgres  conhecimentos de plataformas bpm desenvolvimento para plataformas móveis: nativo  android e ios  cordova ionic xamarim reactnative pacote salarial atrativo   para responder a este anúncio  envie o seu cv atualizado com a referência fsd_es2  tipo de oferta: full-time nível de experiência assistente setor tecnologia da informação e serviços software recrutamento e seleção tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
40,Full Stack Engineer,Beats Medical,"Lisboa, Lisboa, Portugal",Check link,166 candidatos,Anunciada há 2 semanas,0,0,0,0,0,1,0,0,0,1,https://www.linkedin.com/jobs/view/2023814195/?eBP=CwEAAAF3Ta4HHb2pZuHdJewlDFe79ThJCVSxXuYZPBGjTCsD95bGZn-BsWN5EGs2n_T97vn_TrVM3ZuavZVzKfufvtasRLi4mENPw__2tm_4Huhg2tqsyYjcfdotTS0Zjocc6qI54np2iJB3JCmiDmOrxq8HUTKNHIT8yrXURmpRDdM2NqsY-PGEtNpicET0y1W6ug5NinJfCoQSHvEY2ESfUBzG9ja4unz6PX2tiy10T7081dg10KqpjOl8uXWTuxoy69LhRJI97WIxYXu5TPlNXEY_gId4v6CWo9czEk7NsekMnCbDUBvYM0h1HPp5FL8CeLq0b-VrFkicR-feXQ0rO7Ak3A8CiUYEn-z5wNXJ3YpVj6Ojt2f4WRrSYvxm_K_C66wisw6sXo5RTW5jGHZ7Gvfo2326r47ZkXdP9w&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=xY4WzlhndYBAt%2FXGrS5wvQ%3D%3D&trackingId=o6CztBhhqan462PdE%2Bd4NQ%3D%3D&trk=flagship3_search_srp_jobs,anunciada por ciara clancy ceo at beats medical| we're hiring in lisbon and dublin! | digital therapeutics | forbes 30under30 envie inmail founded to transform lives through technology  at beats medical we turn the mobile phone into a medical device  we are independly certified for our compliance with iso 13485 standards for the development of digital therapeutics  digital therapeutics represent the next frontier of healthcare management  beats medical is a world leader in the delivery of digital therapeutics for neurological conditions  the company has received international acclaim and awards from brands such as google  cartier and ernst and young aswll as features in forbes  bbc world and wired magazine   this is a chance to join a growing international tech company and shape the future of healthcare  in this role you will work within a highly engaged development team based in resves  campo de ourique lisboa comprising of a team of developers  designers and data scientists with embedded product and quality assurance functions   we are seeking a full stack developer to support the team in both our backend and frontend teams for enterprise accounts including data dashboards  analytics and features associated with large scale data management  competency from front end to back-end is required  the role backend development support frontend framework cloud skills   deployments java  springboot  sql skills adhere to best practices with maintainable  and quality code stay on top of all relevant technical developments and continually learn about updates in tools  techniques  and frameworks that will affect the functions of applications in development maintaining  testing and monitoring secure platforms translating application story boards and use cases into functional applications backend deployment  monitoring and maintenance integrating with external applications including ios and android  required skills 7  years of professional front and back end development cloud knowledge bsc in computer science  software engineering or a related discipline with strong software and programming skills and relevant experience in development with substantial backend integrations is expected excellent communication skills  both written and verbal experience with building the infrastructure for serving the front-end app and assets goal-oriented structured thinking and effective organisational skills can operate effectively collaborative and iterative environment nível de experiência pleno-sênior setor software dispositivos médicos tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
42,Full-stack Web Developer,WebTales,"Leiria, Portugal",Check link,11 candidatos,Anunciada há 3 dias,0,0,0,0,0,0,0,0,1,0,https://www.linkedin.com/jobs/view/2394671719/?eBP=CwEAAAF3Ta4HHZ3Sejjb4yJr-8Ow5IHMQ_4svs0E9VDvChRmAiPDPPXTg9dILaH9FwtTh3TjjYkpjV2lugZ5-RkILEcSABotZgT4yoGi85zhy61e_FfIDCUYZF-5Z9dWKKkoNBKSFMZCu2tFzmaRCapaFIoDlpMp4h9L1TnQvHLcmh0ebmuZLHzg32FarWoVbAI7m7QJx_FQBL_VF4waLOdR_PioOKGXrvUaavhQ_Bo65-yXfVXpYzJpeV9O3zKQMbmPIpLVt6B1dNBZoTjsHnOPQtMC4H3E0uLzjMfHBRTrSO6b25eEl8CD5s6ds2KvXF0TjYeeC_JcVsq7rXd9UVZbNqs0ZFpcc8ViV9g7VpVUTMdc2h_YYc314M61LakLbl0CdLO4UxstsE7fyBNWTrMmmIQ3li3EpOBd2Nz0uw&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=xY4WzlhndYBAt%2FXGrS5wvQ%3D%3D&trackingId=qcV5OTitulK2ecXTUOAbvg%3D%3D&trk=flagship3_search_srp_jobs,anunciada por miguel ferreira full-stack developer na webtales envie inmail we are a growing software development company with multiple high profile clients   we also have multiple “startup projects”  developing commercial software tools  our startup initiatives have got us to receive funding from google and a key partnership with the amp dev project   we’re based in paris and with our development office in leiria  portugal  we’re currently going through an exciting period of growth  by joining now you will be one of the first employees in our portuguese office and have the opportunity to shape the culture of the organisation and grow within the company   we’re looking for passionate people  who get excited about taking on new challenges  and really enjoy working on a team  for that  you must appreciate sharing your knowledge and skills as well as learning from your peers   required technical skills  good knowledge of vue   and node    graphql is a plus “clean code” with great “comments”  interest in the amp dev project  degree is not required   soft skills  good level of english  portuguese or french is a bonus   comfortable working in a collaborative team environment  curious  open-minded and loves learning new technologies  entrepreneurial spirit   other specs  not a remote position  benefits  15 000€ - 30 000€ annually  recruitment process  skype or in person interview of 10-20 min interview with skill test meeting with the ceo  still interested? send your cv!  miguel ferreira@webtales fr nível de experiência assistente setor tecnologia da informação e serviços tipo de emprego tempo integral funções de trabalho engenharia tecnologia da informação
